timestamp,Building Electricity Usage (kW),,,
2025-03-15 09:40:00,119.29,,,
2025-03-15 09:45:00,119,,,
2025-03-15 09:50:00,115.97,,,
2025-03-15 09:55:00,117.04,,,
2025-03-15 10:00:00,116.08,,,
2025-03-15 10:05:00,113.6,,,
2025-03-15 10:10:00,125.78,,,
2025-03-15 10:15:00,121.49,,,
2025-03-15 10:20:00,126.85,,,
2025-03-15 10:25:00,128.96,,,
2025-03-15 10:30:00,123.52,,,
2025-03-15 10:35:00,118.65,,,
2025-03-15 10:40:00,123.71,,,
2025-03-15 10:45:00,122.39,,,
2025-03-15 10:50:00,117.73,,,
2025-03-15 10:55:00,124.2,,,
2025-03-15 11:00:00,126.46,,,
2025-03-15 11:05:00,124.71,,,
2025-03-15 11:10:00,124.72,,,
2025-03-15 11:15:00,123.2,,,
2025-03-15 11:20:00,129.6,,,
2025-03-15 11:25:00,136.77,,,
2025-03-15 11:30:00,134.88,,,
2025-03-15 11:35:00,132.84,,,
2025-03-15 11:40:00,133.37,,,
2025-03-15 11:45:00,130.57,,,
2025-03-15 11:50:00,124.3,,,
2025-03-15 11:55:00,130.44,,,
2025-03-15 12:00:00,128.43,,,
2025-03-15 12:05:00,133.3,,,
2025-03-15 12:10:00,137.98,,,
2025-03-15 12:15:00,141.28,,,
2025-03-15 12:20:00,133.98,,,
2025-03-15 12:25:00,127.37,,,
2025-03-15 12:30:00,134.59,,,
2025-03-15 12:35:00,134.98,,,
2025-03-15 12:40:00,137.6,,,
2025-03-15 12:45:00,135.07,,,
2025-03-15 12:50:00,135.65,,,
2025-03-15 12:55:00,133.07,,,
2025-03-15 13:00:00,134.56,,,
2025-03-15 13:05:00,138.05,,,
2025-03-15 13:10:00,128.14,,,
2025-03-15 13:15:00,135.06,,,
2025-03-15 13:20:00,139.22,,,
2025-03-15 13:25:00,143.16,,,
2025-03-15 13:30:00,135.11,,,
2025-03-15 13:35:00,141.53,,,
2025-03-15 13:40:00,143.63,,,
2025-03-15 13:45:00,135.38,,,
2025-03-15 13:50:00,134.73,,,
2025-03-15 13:55:00,136.26,,,
2025-03-15 14:00:00,136.67,,,
2025-03-15 14:05:00,141.35,,,
2025-03-15 14:10:00,133.87,,,
2025-03-15 14:15:00,143.08,,,
2025-03-15 14:20:00,133.66,,,
2025-03-15 14:25:00,131.73,,,
2025-03-15 14:30:00,138.8,,,
2025-03-15 14:35:00,141.51,,,
2025-03-15 14:40:00,137.18,,,
2025-03-15 14:45:00,138.07,,,
2025-03-15 14:50:00,143.99,,,
2025-03-15 14:55:00,140.98,,,
2025-03-15 15:00:00,135.93,,,
2025-03-15 15:05:00,133.88,,,
2025-03-15 15:10:00,139.76,,,
2025-03-15 15:15:00,138.46,,,
2025-03-15 15:20:00,136.56,,,
2025-03-15 15:25:00,133.31,,,
2025-03-15 15:30:00,134.03,,,
2025-03-15 15:35:00,133.45,,,
2025-03-15 15:40:00,132.48,,,
2025-03-15 15:45:00,130.99,,,
2025-03-15 15:50:00,134.11,,,
2025-03-15 15:55:00,130.1,,,
2025-03-15 16:00:00,133.02,,,
2025-03-15 16:05:00,123.52,,,
2025-03-15 16:10:00,129.12,,,
2025-03-15 16:15:00,135.49,,,
2025-03-15 16:20:00,127.07,,,
2025-03-15 16:25:00,132.59,,,
2025-03-15 16:30:00,126.5,,,
2025-03-15 16:35:00,132.4,,,
2025-03-15 16:40:00,127.62,,,
2025-03-15 16:45:00,126.97,,,
2025-03-15 16:50:00,128.02,,,
2025-03-15 16:55:00,121.91,,,
2025-03-15 17:00:00,130.64,,,
2025-03-15 17:05:00,131.42,,,
2025-03-15 17:10:00,124.21,,,
2025-03-15 17:15:00,127.17,,,
2025-03-15 17:20:00,127.61,,,
2025-03-15 17:25:00,123.54,,,
2025-03-15 17:30:00,118.87,,,
2025-03-15 17:35:00,129.07,,,
2025-03-15 17:40:00,120.51,,,
2025-03-15 17:45:00,119.01,,,
2025-03-15 17:50:00,127.36,,,
2025-03-15 17:55:00,122.6,,,
2025-03-15 18:00:00,120.53,,,
2025-03-15 18:05:00,114.95,,,
2025-03-15 18:10:00,121.37,,,
2025-03-15 18:15:00,129.07,,,
2025-03-15 18:20:00,120.31,,,
2025-03-15 18:25:00,118.08,,,
2025-03-15 18:30:00,118.28,,,
2025-03-15 18:35:00,113.37,,,
2025-03-15 18:40:00,112.62,,,
2025-03-15 18:45:00,111.85,,,
2025-03-15 18:50:00,110.22,,,
2025-03-15 18:55:00,110.38,,,
2025-03-15 19:00:00,109.63,,,
2025-03-15 19:05:00,109.34,,,
2025-03-15 19:10:00,108.48,,,
2025-03-15 19:15:00,109.8,,,
2025-03-15 19:20:00,108.39,,,
2025-03-15 19:25:00,107.99,,,
2025-03-15 19:30:00,112.66,,,
2025-03-15 19:35:00,106.12,,,
2025-03-15 19:40:00,113.89,,,
2025-03-15 19:45:00,105.7,,,
2025-03-15 19:50:00,101.74,,,
2025-03-15 19:55:00,108.16,,,
2025-03-15 20:00:00,101.68,,,
2025-03-15 20:05:00,91.66,,,
2025-03-15 20:10:00,100.46,,,
2025-03-15 20:15:00,98.71,,,
2025-03-15 20:20:00,105.38,,,
2025-03-15 20:25:00,94.6,,,
2025-03-15 20:30:00,96.1,,,
2025-03-15 20:35:00,101.75,,,
2025-03-15 20:40:00,97.5,,,
2025-03-15 20:45:00,94.49,,,
2025-03-15 20:50:00,91.4,,,
2025-03-15 20:55:00,95.09,,,
2025-03-15 21:00:00,92.82,,,
2025-03-15 21:05:00,89.13,,,
2025-03-15 21:10:00,88.61,,,
2025-03-15 21:15:00,87.49,,,
2025-03-15 21:20:00,86.06,,,
2025-03-15 21:25:00,93.05,,,
2025-03-15 21:30:00,91.8,,,
2025-03-15 21:35:00,91.65,,,
2025-03-15 21:40:00,87.23,,,
2025-03-15 21:45:00,85.55,,,
2025-03-15 21:50:00,84.94,,,
2025-03-15 21:55:00,89.25,,,
2025-03-15 22:00:00,77.22,,,
2025-03-15 22:05:00,81.78,,,
2025-03-15 22:10:00,79.65,,,
2025-03-15 22:15:00,87.99,,,
2025-03-15 22:20:00,80.01,,,
2025-03-15 22:25:00,74.76,,,
2025-03-15 22:30:00,81.59,,,
2025-03-15 22:35:00,78.61,,,
2025-03-15 22:40:00,77.27,,,
2025-03-15 22:45:00,76.28,,,
2025-03-15 22:50:00,75.56,,,0
2025-03-15 22:55:00,80.63,,,
2025-03-15 23:00:00,78.15,,,
2025-03-15 23:05:00,75.93,,,
2025-03-15 23:10:00,71.8,,,
2025-03-15 23:15:00,75.01,,,
2025-03-15 23:20:00,76.23,,,
2025-03-15 23:25:00,75.9,,,
2025-03-15 23:30:00,74.88,,,
2025-03-15 23:35:00,70.08,,,
2025-03-15 23:40:00,63.72,,,
2025-03-15 23:45:00,80.1,,,
2025-03-15 23:50:00,67.24,,,
2025-03-15 23:55:00,64.22,,,
2025-03-16 00:00:00,72.21,,,
2025-03-16 00:05:00,64.48,,,
2025-03-16 00:10:00,67.74,,,
2025-03-16 00:15:00,72.8,,,
2025-03-16 00:20:00,77.37,,,
2025-03-16 00:25:00,71.51,,,
2025-03-16 00:30:00,67.91,,,
2025-03-16 00:35:00,69.17,,,
2025-03-16 00:40:00,61.88,,,
2025-03-16 00:45:00,67.05,,,
2025-03-16 00:50:00,66.82,,,
2025-03-16 00:55:00,69.01,,,
2025-03-16 01:00:00,75.96,,,
2025-03-16 01:05:00,60.26,,,
2025-03-16 01:10:00,66.2,,,
2025-03-16 01:15:00,60.34,,,
2025-03-16 01:20:00,65.52,,,
2025-03-16 01:25:00,63.95,,,
2025-03-16 01:30:00,61.32,,,
2025-03-16 01:35:00,70.86,,,
2025-03-16 01:40:00,68.16,,,
2025-03-16 01:45:00,70.26,,,
2025-03-16 01:50:00,64.91,,,
2025-03-16 01:55:00,66.73,,,
2025-03-16 02:00:00,73.38,,,
2025-03-16 02:05:00,67,,,
2025-03-16 02:10:00,70.27,,,
2025-03-16 02:15:00,64.61,,,
2025-03-16 02:20:00,70,,,
2025-03-16 02:25:00,65.01,,,
2025-03-16 02:30:00,59.71,,,
2025-03-16 02:35:00,67.38,,,
2025-03-16 02:40:00,65.65,,,
2025-03-16 02:45:00,61.17,,,
2025-03-16 02:50:00,68.6,,,
2025-03-16 02:55:00,64.43,,,
2025-03-16 03:00:00,80.56,,,
2025-03-16 03:05:00,62.54,,,
2025-03-16 03:10:00,63.77,,,
2025-03-16 03:15:00,72.34,,,
2025-03-16 03:20:00,68.58,,,
2025-03-16 03:25:00,72.78,,,
2025-03-16 03:30:00,71.19,,,
2025-03-16 03:35:00,67.63,,,
2025-03-16 03:40:00,64.76,,,
2025-03-16 03:45:00,74.89,,,
2025-03-16 03:50:00,65.8,,,
2025-03-16 03:55:00,73.55,,,
2025-03-16 04:00:00,75.37,,,
2025-03-16 04:05:00,71.57,,,
2025-03-16 04:10:00,71.26,,,
2025-03-16 04:15:00,68.96,,,
2025-03-16 04:20:00,75.18,,,
2025-03-16 04:25:00,61.59,,,
2025-03-16 04:30:00,77.1,,,
2025-03-16 04:35:00,75.18,,,
2025-03-16 04:40:00,74.3,,,
2025-03-16 04:45:00,76.65,,,
2025-03-16 04:50:00,70.7,,,
2025-03-16 04:55:00,67.07,,,
2025-03-16 05:00:00,79.13,,,
2025-03-16 05:05:00,83.06,,,
2025-03-16 05:10:00,71.4,,,
2025-03-16 05:15:00,74.71,,,
2025-03-16 05:20:00,82.51,,,
2025-03-16 05:25:00,81.53,,,
2025-03-16 05:30:00,92.55,,,
2025-03-16 05:35:00,85.61,,,
2025-03-16 05:40:00,85.27,,,
2025-03-16 05:45:00,79.5,,,
2025-03-16 05:50:00,85.29,,,
2025-03-16 05:55:00,89.82,,,
2025-03-16 06:00:00,83.84,,,
2025-03-16 06:05:00,84.7,,,
2025-03-16 06:10:00,86.4,,,
2025-03-16 06:15:00,83.86,,,
2025-03-16 06:20:00,88.28,,,
2025-03-16 06:25:00,88.88,,,
2025-03-16 06:30:00,94.53,,,
2025-03-16 06:35:00,88.56,,,
2025-03-16 06:40:00,92.73,,,
2025-03-16 06:45:00,90.11,,,
2025-03-16 06:50:00,94.03,,,
2025-03-16 06:55:00,91.21,,,
2025-03-16 07:00:00,95.24,,,
2025-03-16 07:05:00,96.59,,,
2025-03-16 07:10:00,90.16,,,
2025-03-16 07:15:00,99.58,,,
2025-03-16 07:20:00,95.26,,,
2025-03-16 07:25:00,94.8,,,
2025-03-16 07:30:00,94.59,,,
2025-03-16 07:35:00,99.38,,,
2025-03-16 07:40:00,98.93,,,
2025-03-16 07:45:00,101.19,,,
2025-03-16 07:50:00,102.03,,,
2025-03-16 07:55:00,103.67,,,
2025-03-16 08:00:00,113.11,,,
2025-03-16 08:05:00,102.92,,,
2025-03-16 08:10:00,100.59,,,
2025-03-16 08:15:00,96.21,,,
2025-03-16 08:20:00,100.27,,,
2025-03-16 08:25:00,110.75,,,
2025-03-16 08:30:00,109.45,,,
2025-03-16 08:35:00,101.92,,,
2025-03-16 08:40:00,117.93,,,
2025-03-16 08:45:00,110.14,,,
2025-03-16 08:50:00,111.42,,,
2025-03-16 08:55:00,119.3,,,
2025-03-16 09:00:00,118.02,,,
2025-03-16 09:05:00,114.92,,,
2025-03-16 09:10:00,115.84,,,
2025-03-16 09:15:00,116.94,,,
2025-03-16 09:20:00,113.01,,,
2025-03-16 09:25:00,115.83,,,
2025-03-16 09:30:00,117.69,,,
2025-03-16 09:35:00,115.59,,,
2025-03-16 09:40:00,112.93,,,
2025-03-16 09:45:00,116.42,,,
2025-03-16 09:50:00,114.21,,,
2025-03-16 09:55:00,119.09,,,
2025-03-16 10:00:00,112.38,,,
2025-03-16 10:05:00,121.52,,,
2025-03-16 10:10:00,114.28,,,
2025-03-16 10:15:00,119.83,,,
2025-03-16 10:20:00,124.09,,,
2025-03-16 10:25:00,125.86,,,
2025-03-16 10:30:00,126,,,
2025-03-16 10:35:00,125.19,,,
2025-03-16 10:40:00,120.02,,,
2025-03-16 10:45:00,129,,,
2025-03-16 10:50:00,121.26,,,
2025-03-16 10:55:00,130.58,,,
2025-03-16 11:00:00,129.26,,,
2025-03-16 11:05:00,132.72,,,
2025-03-16 11:10:00,127.9,,,
2025-03-16 11:15:00,125.04,,,
2025-03-16 11:20:00,123.64,,,
2025-03-16 11:25:00,124.57,,,
2025-03-16 11:30:00,123.22,,,
2025-03-16 11:35:00,133.99,,,
2025-03-16 11:40:00,134.94,,,
2025-03-16 11:45:00,133.32,,,
2025-03-16 11:50:00,131.39,,,
2025-03-16 11:55:00,140.17,,,
2025-03-16 12:00:00,131.92,,,
2025-03-16 12:05:00,133.57,,,
2025-03-16 12:10:00,132.85,,,
2025-03-16 12:15:00,132.04,,,
2025-03-16 12:20:00,136.24,,,
2025-03-16 12:25:00,131.5,,,
2025-03-16 12:30:00,131.53,,,
2025-03-16 12:35:00,137.35,,,
2025-03-16 12:40:00,132.9,,,
2025-03-16 12:45:00,135.68,,,
2025-03-16 12:50:00,134.01,,,
2025-03-16 12:55:00,135.56,,,
2025-03-16 13:00:00,133.11,,,
2025-03-16 13:05:00,133.43,,,
2025-03-16 13:10:00,132.89,,,
2025-03-16 13:15:00,139.7,,,
2025-03-16 13:20:00,137.16,,,
2025-03-16 13:25:00,140.27,,,
2025-03-16 13:30:00,140.8,,,
2025-03-16 13:35:00,134.95,,,
2025-03-16 13:40:00,140.39,,,
2025-03-16 13:45:00,136.87,,,
2025-03-16 13:50:00,136.33,,,
2025-03-16 13:55:00,142,,,
2025-03-16 14:00:00,139.22,,,
2025-03-16 14:05:00,135.58,,,
2025-03-16 14:10:00,138.92,,,
2025-03-16 14:15:00,131.86,,,
2025-03-16 14:20:00,137.86,,,
2025-03-16 14:25:00,130.79,,,
2025-03-16 14:30:00,132.76,,,
2025-03-16 14:35:00,138.93,,,
2025-03-16 14:40:00,125.79,,,
2025-03-16 14:45:00,143.54,,,
2025-03-16 14:50:00,139.51,,,
2025-03-16 14:55:00,128.64,,,
2025-03-16 15:00:00,145.4,,,
2025-03-16 15:05:00,146.3,,,
2025-03-16 15:10:00,134.66,,,
2025-03-16 15:15:00,131.44,,,
2025-03-16 15:20:00,141.63,,,
2025-03-16 15:25:00,133.25,,,
2025-03-16 15:30:00,134.98,,,
2025-03-16 15:35:00,138.91,,,
2025-03-16 15:40:00,133.11,,,
2025-03-16 15:45:00,132.43,,,
2025-03-16 15:50:00,127.96,,,
2025-03-16 15:55:00,130.16,,,
2025-03-16 16:00:00,131.27,,,
2025-03-16 16:05:00,126.97,,,
2025-03-16 16:10:00,126.93,,,
2025-03-16 16:15:00,131.24,,,
2025-03-16 16:20:00,123.27,,,
2025-03-16 16:25:00,126.71,,,
2025-03-16 16:30:00,137.55,,,
2025-03-16 16:35:00,127.91,,,
2025-03-16 16:40:00,126.93,,,
2025-03-16 16:45:00,126.91,,,
2025-03-16 16:50:00,126.47,,,
2025-03-16 16:55:00,129.58,,,
2025-03-16 17:00:00,128.77,,,
2025-03-16 17:05:00,124.64,,,
2025-03-16 17:10:00,124.79,,,
2025-03-16 17:15:00,130.33,,,
2025-03-16 17:20:00,118.46,,,
2025-03-16 17:25:00,123.68,,,
2025-03-16 17:30:00,123.85,,,
2025-03-16 17:35:00,119.59,,,
2025-03-16 17:40:00,121.61,,,
2025-03-16 17:45:00,117.8,,,
2025-03-16 17:50:00,123.35,,,
2025-03-16 17:55:00,114.8,,,
2025-03-16 18:00:00,123.75,,,
2025-03-16 18:05:00,118.54,,,
2025-03-16 18:10:00,116.37,,,
2025-03-16 18:15:00,113.46,,,
2025-03-16 18:20:00,120.91,,,
2025-03-16 18:25:00,113.49,,,
2025-03-16 18:30:00,110.72,,,
2025-03-16 18:35:00,118.89,,,
2025-03-16 18:40:00,110.35,,,
2025-03-16 18:45:00,112.87,,,
2025-03-16 18:50:00,115.8,,,
2025-03-16 18:55:00,112.43,,,
2025-03-16 19:00:00,117.98,,,
2025-03-16 19:05:00,106.98,,,
2025-03-16 19:10:00,108.73,,,
2025-03-16 19:15:00,108.3,,,
2025-03-16 19:20:00,110.56,,,
2025-03-16 19:25:00,112.48,,,
2025-03-16 19:30:00,106.86,,,
2025-03-16 19:35:00,105.26,,,
2025-03-16 19:40:00,99.12,,,
2025-03-16 19:45:00,104.74,,,
2025-03-16 19:50:00,100.93,,,
2025-03-16 19:55:00,105.24,,,
2025-03-16 20:00:00,100.36,,,
2025-03-16 20:05:00,100.27,,,
2025-03-16 20:10:00,94.63,,,
2025-03-16 20:15:00,92.47,,,
2025-03-16 20:20:00,106.39,,,
2025-03-16 20:25:00,98.71,,,
2025-03-16 20:30:00,99.05,,,
2025-03-16 20:35:00,93.03,,,
2025-03-16 20:40:00,99.42,,,
2025-03-16 20:45:00,97.95,,,
2025-03-16 20:50:00,91.21,,,
2025-03-16 20:55:00,89.44,,,
2025-03-16 21:00:00,90.01,,,
2025-03-16 21:05:00,92.09,,,
2025-03-16 21:10:00,92.14,,,
2025-03-16 21:15:00,90.9,,,
2025-03-16 21:20:00,95.22,,,
2025-03-16 21:25:00,86.45,,,
2025-03-16 21:30:00,84.26,,,
2025-03-16 21:35:00,87.9,,,
2025-03-16 21:40:00,80.44,,,
2025-03-16 21:45:00,89.3,,,
2025-03-16 21:50:00,86.23,,,
2025-03-16 21:55:00,83.81,,,
2025-03-16 22:00:00,82.93,,,
2025-03-16 22:05:00,87.48,,,
2025-03-16 22:10:00,86.71,,,
2025-03-16 22:15:00,81.57,,,
2025-03-16 22:20:00,84.29,,,
2025-03-16 22:25:00,84.76,,,
2025-03-16 22:30:00,82.04,,,
2025-03-16 22:35:00,79.27,,,
2025-03-16 22:40:00,81.03,,,
2025-03-16 22:45:00,74.77,,,
2025-03-16 22:50:00,78.64,,,
2025-03-16 22:55:00,76.86,,,
2025-03-16 23:00:00,75.69,,,
2025-03-16 23:05:00,69.81,,,
2025-03-16 23:10:00,72.08,,,
2025-03-16 23:15:00,73.74,,,
2025-03-16 23:20:00,78.77,,,
2025-03-16 23:25:00,75.85,,,
2025-03-16 23:30:00,77.99,,,
2025-03-16 23:35:00,78.75,,,
2025-03-16 23:40:00,74.65,,,
2025-03-16 23:45:00,73.46,,,
2025-03-16 23:50:00,68.59,,,
2025-03-16 23:55:00,80.02,,,
2025-03-17 00:00:00,71.03,,,
2025-03-17 00:05:00,76.64,,,
2025-03-17 00:10:00,78.98,,,
2025-03-17 00:15:00,78.54,,,
2025-03-17 00:20:00,70.06,,,
2025-03-17 00:25:00,72.55,,,
2025-03-17 00:30:00,70.61,,,
2025-03-17 00:35:00,65.48,,,
2025-03-17 00:40:00,73.54,,,
2025-03-17 00:45:00,69.78,,,
2025-03-17 00:50:00,78.34,,,
2025-03-17 00:55:00,74.46,,,
2025-03-17 01:00:00,71.87,,,
2025-03-17 01:05:00,69.54,,,
2025-03-17 01:10:00,71.65,,,
2025-03-17 01:15:00,69.94,,,
2025-03-17 01:20:00,71.04,,,
2025-03-17 01:25:00,78.19,,,
2025-03-17 01:30:00,66.17,,,
2025-03-17 01:35:00,69.62,,,
2025-03-17 01:40:00,73.02,,,
2025-03-17 01:45:00,68.51,,,
2025-03-17 01:50:00,76.37,,,
2025-03-17 01:55:00,72.73,,,
2025-03-17 02:00:00,67.12,,,
2025-03-17 02:05:00,70.83,,,
2025-03-17 02:10:00,67.23,,,
2025-03-17 02:15:00,66.92,,,
2025-03-17 02:20:00,69.63,,,
2025-03-17 02:25:00,75.35,,,
2025-03-17 02:30:00,73.41,,,
2025-03-17 02:35:00,70.49,,,
2025-03-17 02:40:00,73.88,,,
2025-03-17 02:45:00,72.04,,,
2025-03-17 02:50:00,66.51,,,
2025-03-17 02:55:00,70.85,,,
2025-03-17 03:00:00,71.41,,,
2025-03-17 03:05:00,75.04,,,
2025-03-17 03:10:00,70.05,,,
2025-03-17 03:15:00,69,,,
2025-03-17 03:20:00,72.83,,,
2025-03-17 03:25:00,70.82,,,
2025-03-17 03:30:00,72.51,,,
2025-03-17 03:35:00,73.91,,,
2025-03-17 03:40:00,73.15,,,
2025-03-17 03:45:00,79.01,,,
2025-03-17 03:50:00,81.31,,,
2025-03-17 03:55:00,79.62,,,
2025-03-17 04:00:00,69.61,,,
2025-03-17 04:05:00,74.69,,,
2025-03-17 04:10:00,77.12,,,
2025-03-17 04:15:00,71.04,,,
2025-03-17 04:20:00,75.54,,,
2025-03-17 04:25:00,78.91,,,
2025-03-17 04:30:00,78.54,,,
2025-03-17 04:35:00,81.04,,,
2025-03-17 04:40:00,76.17,,,
2025-03-17 04:45:00,80.57,,,
2025-03-17 04:50:00,83.74,,,
2025-03-17 04:55:00,83.92,,,
2025-03-17 05:00:00,86.43,,,
2025-03-17 05:05:00,86.98,,,
2025-03-17 05:10:00,84.59,,,
2025-03-17 05:15:00,87.51,,,
2025-03-17 05:20:00,84.66,,,
2025-03-17 05:25:00,87.62,,,
2025-03-17 05:30:00,85.34,,,
2025-03-17 05:35:00,94.7,,,
2025-03-17 05:40:00,90.23,,,
2025-03-17 05:45:00,96.48,,,
2025-03-17 05:50:00,94.38,,,
2025-03-17 05:55:00,90.52,,,
2025-03-17 06:00:00,96,,,
2025-03-17 06:05:00,99.19,,,
2025-03-17 06:10:00,96.6,,,
2025-03-17 06:15:00,98.18,,,
2025-03-17 06:20:00,96.66,,,
2025-03-17 06:25:00,99.96,,,
2025-03-17 06:30:00,101.82,,,
2025-03-17 06:35:00,99.56,,,
2025-03-17 06:40:00,98.58,,,
2025-03-17 06:45:00,109.08,,,
2025-03-17 06:50:00,107.38,,,
2025-03-17 06:55:00,103.82,,,
2025-03-17 07:00:00,107.94,,,
2025-03-17 07:05:00,102.2,,,
2025-03-17 07:10:00,101.27,,,
2025-03-17 07:15:00,114.58,,,
2025-03-17 07:20:00,112.24,,,
2025-03-17 07:25:00,112.2,,,
2025-03-17 07:30:00,114.4,,,
2025-03-17 07:35:00,127.46,,,
2025-03-17 07:40:00,119.12,,,
2025-03-17 07:45:00,112.55,,,
2025-03-17 07:50:00,111.1,,,
2025-03-17 07:55:00,123.13,,,
2025-03-17 08:00:00,123.42,,,
2025-03-17 08:05:00,123.39,,,
2025-03-17 08:10:00,118.93,,,
2025-03-17 08:15:00,124.72,,,
2025-03-17 08:20:00,121.46,,,
2025-03-17 08:25:00,128.09,,,
2025-03-17 08:30:00,130.46,,,
2025-03-17 08:35:00,125.43,,,
2025-03-17 08:40:00,133.21,,,
2025-03-17 08:45:00,130.21,,,
2025-03-17 08:50:00,132.79,,,
2025-03-17 08:55:00,126.65,,,
2025-03-17 09:00:00,133.87,,,
2025-03-17 09:05:00,131.29,,,
2025-03-17 09:10:00,136.93,,,
2025-03-17 09:15:00,141.94,,,
2025-03-17 09:20:00,138.26,,,
2025-03-17 09:25:00,134.52,,,
2025-03-17 09:30:00,141.64,,,
2025-03-17 09:35:00,141.74,,,
2025-03-17 09:40:00,149.37,,,
2025-03-17 09:45:00,143.13,,,
2025-03-17 09:50:00,140.75,,,
2025-03-17 09:55:00,147.13,,,
2025-03-17 10:00:00,144.49,,,
2025-03-17 10:05:00,146.26,,,
2025-03-17 10:10:00,143.15,,,
2025-03-17 10:15:00,147.29,,,
2025-03-17 10:20:00,148.8,,,
2025-03-17 10:25:00,149.05,,,
2025-03-17 10:30:00,148.07,,,
2025-03-17 10:35:00,152.45,,,
2025-03-17 10:40:00,148.45,,,
2025-03-17 10:45:00,148.33,,,
2025-03-17 10:50:00,156.62,,,
2025-03-17 10:55:00,157.05,,,
2025-03-17 11:00:00,150.12,,,
2025-03-17 11:05:00,148.8,,,
2025-03-17 11:10:00,152.83,,,
2025-03-17 11:15:00,157.08,,,
2025-03-17 11:20:00,162.92,,,
2025-03-17 11:25:00,158.38,,,
2025-03-17 11:30:00,156.59,,,
2025-03-17 11:35:00,160.92,,,
2025-03-17 11:40:00,160.5,,,
2025-03-17 11:45:00,156.05,,,
2025-03-17 11:50:00,156.67,,,
2025-03-17 11:55:00,157.35,,,
2025-03-17 12:00:00,173.22,,,
2025-03-17 12:05:00,167.28,,,
2025-03-17 12:10:00,161.98,,,
2025-03-17 12:15:00,169.28,,,
2025-03-17 12:20:00,163.04,,,
2025-03-17 12:25:00,170.07,,,
2025-03-17 12:30:00,166.52,,,
2025-03-17 12:35:00,163.96,,,
2025-03-17 12:40:00,169.7,,,
2025-03-17 12:45:00,167.9,,,
2025-03-17 12:50:00,169.28,,,
2025-03-17 12:55:00,168.86,,,
2025-03-17 13:00:00,169.12,,,
2025-03-17 13:05:00,171.77,,,
2025-03-17 13:10:00,179.15,,,
2025-03-17 13:15:00,174.03,,,
2025-03-17 13:20:00,170.12,,,
2025-03-17 13:25:00,168.18,,,
2025-03-17 13:30:00,168.77,,,
2025-03-17 13:35:00,164.68,,,
2025-03-17 13:40:00,172.47,,,
2025-03-17 13:45:00,165.83,,,
2025-03-17 13:50:00,168.46,,,
2025-03-17 13:55:00,172.67,,,
2025-03-17 14:00:00,169.05,,,
2025-03-17 14:05:00,168.02,,,
2025-03-17 14:10:00,165.16,,,
2025-03-17 14:15:00,174.71,,,
2025-03-17 14:20:00,166.48,,,
2025-03-17 14:25:00,167.36,,,
2025-03-17 14:30:00,162.41,,,
2025-03-17 14:35:00,169.34,,,
2025-03-17 14:40:00,167.91,,,
2025-03-17 14:45:00,169.77,,,
2025-03-17 14:50:00,164.12,,,
2025-03-17 14:55:00,171.5,,,
2025-03-17 15:00:00,160.94,,,
2025-03-17 15:05:00,167.63,,,
2025-03-17 15:10:00,168.15,,,
2025-03-17 15:15:00,167.58,,,
2025-03-17 15:20:00,167.62,,,
2025-03-17 15:25:00,169.76,,,
2025-03-17 15:30:00,171.49,,,
2025-03-17 15:35:00,165.14,,,
2025-03-17 15:40:00,161.44,,,
2025-03-17 15:45:00,167.09,,,
2025-03-17 15:50:00,163.23,,,
2025-03-17 15:55:00,168.89,,,
2025-03-17 16:00:00,160.89,,,
2025-03-17 16:05:00,159.31,,,
2025-03-17 16:10:00,162.74,,,
2025-03-17 16:15:00,154.61,,,
2025-03-17 16:20:00,159.09,,,
2025-03-17 16:25:00,159,,,
2025-03-17 16:30:00,160.55,,,
2025-03-17 16:35:00,155.01,,,
2025-03-17 16:40:00,154.78,,,
2025-03-17 16:45:00,162.22,,,
2025-03-17 16:50:00,156.81,,,
2025-03-17 16:55:00,159.58,,,
2025-03-17 17:00:00,153.19,,,
2025-03-17 17:05:00,154.36,,,
2025-03-17 17:10:00,154.64,,,
2025-03-17 17:15:00,159.96,,,
2025-03-17 17:20:00,151.27,,,
2025-03-17 17:25:00,150.63,,,
2025-03-17 17:30:00,154.83,,,
2025-03-17 17:35:00,148.05,,,
2025-03-17 17:40:00,149.82,,,
2025-03-17 17:45:00,151.82,,,
2025-03-17 17:50:00,144.56,,,
2025-03-17 17:55:00,147.3,,,
2025-03-17 18:00:00,151.98,,,
2025-03-17 18:05:00,147.73,,,
2025-03-17 18:10:00,144.23,,,
2025-03-17 18:15:00,141.22,,,
2025-03-17 18:20:00,138.71,,,
2025-03-17 18:25:00,136.18,,,
2025-03-17 18:30:00,145.17,,,
2025-03-17 18:35:00,143.38,,,
2025-03-17 18:40:00,134.47,,,
2025-03-17 18:45:00,137.42,,,
2025-03-17 18:50:00,135.48,,,
2025-03-17 18:55:00,138.73,,,
2025-03-17 19:00:00,134.47,,,
2025-03-17 19:05:00,131.79,,,
2025-03-17 19:10:00,128.66,,,
2025-03-17 19:15:00,131.12,,,
2025-03-17 19:20:00,127.29,,,
2025-03-17 19:25:00,128.49,,,
2025-03-17 19:30:00,126.22,,,
2025-03-17 19:35:00,123.95,,,
2025-03-17 19:40:00,120.47,,,
2025-03-17 19:45:00,125.33,,,
2025-03-17 19:50:00,122.35,,,
